I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1873.res.eval,infNDCG,0.2156,iP10,0.3967
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1874.res.eval,infNDCG,0.2218,iP10,0.4067
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1875.res.eval,infNDCG,0.2278,iP10,0.4267
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1876.res.eval,infNDCG,0.2382,iP10,0.4500
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1877.res.eval,infNDCG,0.2409,iP10,0.4533
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1878.res.eval,infNDCG,0.2438,iP10,0.4256
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1879.res.eval,infNDCG,0.2368,iP10,0.4444
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1880.res.eval,infNDCG,0.2053,iP10,0.3994
I:\bibm2016\experiments\cds2015\eval\differentWeightAmongExpansionWords\BM25b0.75_1881.res.eval,infNDCG,0.1778,iP10,0.3225
