I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1908.res.eval,infNDCG,0.1267,iP10,0.2494
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1909.res.eval,infNDCG,0.1704,iP10,0.2500
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1910.res.eval,infNDCG,0.2070,iP10,0.3011
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1911.res.eval,infNDCG,0.2065,iP10,0.2911
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1912.res.eval,infNDCG,0.2084,iP10,0.3100
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1913.res.eval,infNDCG,0.2048,iP10,0.3089
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1914.res.eval,infNDCG,0.2149,iP10,0.3144
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1915.res.eval,infNDCG,0.2101,iP10,0.3122
I:\bibm2016\experiments\cds2014\eval\final\BM25b0.75_1916.res.eval,infNDCG,0.2067,iP10,0.3178
