I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1899.res.eval,infNDCG,0.2033,iP10,0.2944
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1900.res.eval,infNDCG,0.2062,iP10,0.3044
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1901.res.eval,infNDCG,0.2048,iP10,0.3089
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1902.res.eval,infNDCG,0.2059,iP10,0.2989
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1903.res.eval,infNDCG,0.2057,iP10,0.3056
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1904.res.eval,infNDCG,0.2049,iP10,0.3056
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1905.res.eval,infNDCG,0.2051,iP10,0.3056
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1906.res.eval,infNDCG,0.2051,iP10,0.3056
I:\bibm2016\experiments\cds2014\eval\expansionWordsNumber\BM25b0.75_1907.res.eval,infNDCG,0.2051,iP10,0.3056
